Reference text,Machine generated text,Quality dimension group,ROUGE 1 F1,ROUGE 1 Precision,ROUGE 1 Recall,ROUGE 2 F1,ROUGE 2 Precision,ROUGE 2 Recall,ROUGE L F1,ROUGE L Precision,ROUGE L Recall,BLEU,BERTscore F1,BERTscore Precision,BERTscore Recall
"My boss has preponed the project deadline to tomorrow 3pm, I have to sleep all night to make it happen.","My boss preparing the project tomorrow, 3pm, tomorrow night.",high,0.48275862068965514,0.7777777777777778,0.35,0.22222222222222218,0.375,0.15789473684210525,0.48275862068965514,0.7777777777777778,0.35,0.023380053361196133,0.9122553467750549,0.9351539015769958,0.8904513120651245
"My boss has preponed the project deadline to tomorrow 3pm, I have to sleep all night to make it happen.","My boss preparing the project tomorrow night, I must sleep tonight.",veryHigh,0.5161290322580645,0.7272727272727273,0.4,0.13793103448275862,0.2,0.10526315789473684,0.45161290322580644,0.6363636363636364,0.35,0.028610066330730384,0.908993661403656,0.9287838339805603,0.89002925157547
Emily with 6 years of experience at her role is harder to be replaced when compared to Susan who started working last month in the same department.,"Emily, six years of experience in this field, is difficult to replace her with the work she did in the same department last month.",veryLow,0.627450980392157,0.6666666666666666,0.5925925925925926,0.24489795918367346,0.2608695652173913,0.23076923076923078,0.47058823529411764,0.5,0.4444444444444444,0.0676376631448644,0.911512017250061,0.9152433276176453,0.9078109860420227
Emily with 6 years of experience at her role is harder to be replaced when compared to Susan who started working last month in the same department.,"Emily, six years of experience, is difficult to replace compared to Susan, who started working in the same department last month.",low,0.7916666666666667,0.9047619047619048,0.7037037037037037,0.47826086956521735,0.55,0.4230769230769231,0.7083333333333334,0.8095238095238095,0.6296296296296297,0.07671462435438046,0.9593427777290344,0.9648791551589966,0.9538695812225342
Emily with 6 years of experience at her role is harder to be replaced when compared to Susan who started working last month in the same department.,"Emily's six years of experience in this field is difficult to replace as much as Susan, who started working in the same department last month.",medium,0.6415094339622641,0.6538461538461539,0.6296296296296297,0.35294117647058826,0.36,0.34615384615384615,0.5660377358490566,0.5769230769230769,0.5555555555555556,0.08478020013226648,0.9424806237220764,0.9423340559005737,0.9426271319389343
Emily with 6 years of experience at her role is harder to be replaced when compared to Susan who started working last month in the same department.,"It's difficult to replace emily's six years of experience of her work compared to susan, who started working in that department last month.",high,0.6538461538461539,0.68,0.6296296296296297,0.32,0.3333333333333333,0.3076923076923077,0.5,0.52,0.48148148148148145,0.0728477067303671,0.9295767545700073,0.9271294474601746,0.9320371150970459
Emily with 6 years of experience at her role is harder to be replaced when compared to Susan who started working last month in the same department.,"Emily, six years' experience in this field, is difficult to replace compared to Susan, who started working in the same department last month.",veryHigh,0.72,0.782608695652174,0.6666666666666666,0.37500000000000006,0.4090909090909091,0.34615384615384615,0.6399999999999999,0.6956521739130435,0.5925925925925926,0.0728477067303671,0.9549611806869507,0.955517053604126,0.9544059038162231
"My watch is running fast, so I need to add a few minutes to figure out the correct time.","My watch's fast, so I've got to have a couple of minutes to find the right time.",veryLow,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.03745653574200743,0.9413237571716309,0.9424972534179688,0.940153181552887
"My watch is running fast, so I need to add a few minutes to figure out the correct time.","My watch's fast, so I've got to take a couple of minutes to find the right time.",low,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.03745653574200743,0.9448804259300232,0.9467151165008545,0.9430529475212097
"My watch is running fast, so I need to add a few minutes to figure out the correct time.","My watch's fast, so I've got to have a couple of minutes to find the right time.",medium,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.03745653574200743,0.9413237571716309,0.9424972534179688,0.940153181552887
"My watch is running fast, so I need to add a few minutes to figure out the correct time.","My watch's fast, so I've got to get a couple of minutes to find the right time.",high,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.03745653574200743,0.9467716217041016,0.9487184882164001,0.9448326826095581
"My watch is running fast, so I need to add a few minutes to figure out the correct time.","My watch's fast, so I've got to have a couple of minutes to find the right time.",veryHigh,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.03745653574200743,0.9413237571716309,0.9424972534179688,0.940153181552887
"A teacher can handle twenty students, but five-hundred might be harder.","Teacher can handle 20 students, but 500 students can be tough.",veryLow,0.5217391304347826,0.5454545454545454,0.5,0.28571428571428564,0.3,0.2727272727272727,0.5217391304347826,0.5454545454545454,0.5,0.059609942732681,0.9528976082801819,0.9616671800613403,0.9442865252494812
"A teacher can handle twenty students, but five-hundred might be harder.","Teacher can handle 20 students, but 500 students can be tough.",low,0.5217391304347826,0.5454545454545454,0.5,0.28571428571428564,0.3,0.2727272727272727,0.5217391304347826,0.5454545454545454,0.5,0.059609942732681,0.9528976082801819,0.9616671800613403,0.9442865252494812
"A teacher can handle twenty students, but five-hundred might be harder.","Teacher can handle 20 students, but 500 students can be tough.",medium,0.5217391304347826,0.5454545454545454,0.5,0.28571428571428564,0.3,0.2727272727272727,0.5217391304347826,0.5454545454545454,0.5,0.059609942732681,0.9528976082801819,0.9616671800613403,0.9442865252494812
"A teacher can handle twenty students, but five-hundred might be harder.","Teacher's got 20 students, but 500's hard to do.",high,0.2608695652173913,0.2727272727272727,0.25,0.09523809523809525,0.1,0.09090909090909091,0.2608695652173913,0.2727272727272727,0.25,0.04060711798538472,0.9035155177116394,0.9063811898231506,0.9006679058074951
"A teacher can handle twenty students, but five-hundred might be harder.","Teacher can handle 20 students, but 500 students can be tough.",veryHigh,0.5217391304347826,0.5454545454545454,0.5,0.28571428571428564,0.3,0.2727272727272727,0.5217391304347826,0.5454545454545454,0.5,0.059609942732681,0.9528976082801819,0.9616671800613403,0.9442865252494812
There was heavy snow that fell last night so it is likely that there is no school today.,"There was a heavy snowfall last night, so it was likely not schools today.",veryLow,0.6250000000000001,0.7142857142857143,0.5555555555555556,0.33333333333333337,0.38461538461538464,0.29411764705882354,0.6250000000000001,0.7142857142857143,0.5555555555555556,0.03817548191699948,0.9435268044471741,0.9504091739654541,0.936743438243866
There was heavy snow that fell last night so it is likely that there is no school today.,"Snow fell last night, so it's likely not schools today.",low,0.6206896551724137,0.8181818181818182,0.5,0.37037037037037035,0.5,0.29411764705882354,0.6206896551724137,0.8181818181818182,0.5,0.025217340433758388,0.9219092130661011,0.9373199939727783,0.9069969654083252
There was heavy snow that fell last night so it is likely that there is no school today.,"Last night's snow fell, presumably there was no school today.",medium,0.6206896551724137,0.8181818181818182,0.5,0.29629629629629634,0.4,0.23529411764705882,0.41379310344827586,0.5454545454545454,0.3333333333333333,0.055815149441936544,0.9313415884971619,0.938834547996521,0.9239672422409058
There was heavy snow that fell last night so it is likely that there is no school today.,"Last night's snow fell, presumably not a school today.",high,0.42857142857142855,0.6,0.3333333333333333,0.15384615384615383,0.2222222222222222,0.11764705882352941,0.2857142857142857,0.4,0.2222222222222222,0.02064621212395485,0.8973358273506165,0.9048781991004944,0.8899180293083191
There was heavy snow that fell last night so it is likely that there is no school today.,"Last night's snow fell, so it's likely not schools today.",veryHigh,0.6,0.75,0.5,0.21428571428571427,0.2727272727272727,0.17647058823529413,0.4666666666666666,0.5833333333333334,0.3888888888888889,0.013411327816072226,0.9276254177093506,0.9370405673980713,0.9183976650238037
It is much less messy to accidentally put a cracker in a DVD tray than a CD with music on it.,It's much less messy to put a cracker in the DVD tray than a CD with music.,veryLow,0.8205128205128205,0.8888888888888888,0.7619047619047619,0.6486486486486486,0.7058823529411765,0.6,0.8205128205128205,0.8888888888888888,0.7619047619047619,0.45290925087201206,0.9784466028213501,0.9854900240898132,0.9715032577514648
It is much less messy to accidentally put a cracker in a DVD tray than a CD with music on it.,It's much less difficult to put a cracker in the DVD tray than a CD with music.,low,0.7692307692307692,0.8333333333333334,0.7142857142857143,0.5405405405405405,0.5882352941176471,0.5,0.7692307692307692,0.8333333333333334,0.7142857142857143,0.3721476571602038,0.9655863046646118,0.9714540243148804,0.9597890377044678
It is much less messy to accidentally put a cracker in a DVD tray than a CD with music on it.,Having a cracker in a DVD tray is much less messy than a CD with music.,medium,0.8108108108108109,0.9375,0.7142857142857143,0.6857142857142857,0.8,0.6,0.5945945945945946,0.6875,0.5238095238095238,0.44834000778478833,0.945486843585968,0.9580855965614319,0.9332152605056763
It is much less messy to accidentally put a cracker in a DVD tray than a CD with music on it.,"Unsuccessful placing on DVD tray, as opposed to CDs with music.",high,0.37499999999999994,0.5454545454545454,0.2857142857142857,0.13333333333333333,0.2,0.1,0.25,0.36363636363636365,0.19047619047619047,0.01074040200725754,0.8935559391975403,0.9120808243751526,0.8757686018943787
It is much less messy to accidentally put a cracker in a DVD tray than a CD with music on it.,Having a cracker in a DVD tray is much less messy than a CD with music.,veryHigh,0.8108108108108109,0.9375,0.7142857142857143,0.6857142857142857,0.8,0.6,0.5945945945945946,0.6875,0.5238095238095238,0.44834000778478833,0.945486843585968,0.9580855965614319,0.9332152605056763
George is a doctor and Irina is a computer scientist. George is more likely to know more about biology than Irina.,"George is a doctor, and Irina is a computer scientist, and George knows more about biology than Irina.",veryLow,0.8717948717948718,0.9444444444444444,0.8095238095238095,0.7567567567567567,0.8235294117647058,0.7,0.8717948717948718,0.9444444444444444,0.8095238095238095,0.40687025026059004,0.9721319079399109,0.9744173288345337,0.9698572158813477
George is a doctor and Irina is a computer scientist. George is more likely to know more about biology than Irina.,"George is a doctor, and Irina is a computer scientist, and George knows more about biology than Irina.",low,0.8717948717948718,0.9444444444444444,0.8095238095238095,0.7567567567567567,0.8235294117647058,0.7,0.8717948717948718,0.9444444444444444,0.8095238095238095,0.40687025026059004,0.9721319079399109,0.9744173288345337,0.9698572158813477
George is a doctor and Irina is a computer scientist. George is more likely to know more about biology than Irina.,"George is a doctor, and Irina is a computer scientist, and George knows more about biology than Irina.",medium,0.8717948717948718,0.9444444444444444,0.8095238095238095,0.7567567567567567,0.8235294117647058,0.7,0.8717948717948718,0.9444444444444444,0.8095238095238095,0.40687025026059004,0.9721319079399109,0.9744173288345337,0.9698572158813477
George is a doctor and Irina is a computer scientist. George is more likely to know more about biology than Irina.,"George is a doctor, Irina's a computer scientist, and George knows more about biology than Irina.",high,0.8421052631578947,0.9411764705882353,0.7619047619047619,0.5555555555555556,0.625,0.5,0.7894736842105262,0.8823529411764706,0.7142857142857143,0.2576645284516158,0.9692890644073486,0.9718220233917236,0.9667692184448242
George is a doctor and Irina is a computer scientist. George is more likely to know more about biology than Irina.,"George is a doctor, and Irina is a computer scientist, and George knows more about biology than Irina.",veryHigh,0.8717948717948718,0.9444444444444444,0.8095238095238095,0.7567567567567567,0.8235294117647058,0.7,0.8717948717948718,0.9444444444444444,0.8095238095238095,0.40687025026059004,0.9721319079399109,0.9744173288345337,0.9698572158813477
"John knew Lisa was single, so it was ok for him to ask her on a date for Valentine's Day.","John knew that Lisa was alone, and he was allowed to ask her on Valentine's Day.",veryLow,0.6315789473684211,0.7058823529411765,0.5714285714285714,0.38888888888888884,0.4375,0.35,0.6315789473684211,0.7058823529411765,0.5714285714285714,0.18259934060760452,0.9478563666343689,0.9549834728240967,0.9408347606658936
"John knew Lisa was single, so it was ok for him to ask her on a date for Valentine's Day.","John knew that Lisa was alone, and he could ask her for Valentine's Day.",low,0.5555555555555556,0.6666666666666666,0.47619047619047616,0.3529411764705882,0.42857142857142855,0.3,0.5555555555555556,0.6666666666666666,0.47619047619047616,0.07621063708099307,0.9461230635643005,0.9558476209640503,0.9365943670272827
"John knew Lisa was single, so it was ok for him to ask her on a date for Valentine's Day.","John knew that Lisa was alone, and he could ask her for Valentine's Day.",medium,0.5555555555555556,0.6666666666666666,0.47619047619047616,0.3529411764705882,0.42857142857142855,0.3,0.5555555555555556,0.6666666666666666,0.47619047619047616,0.07621063708099307,0.9461230635643005,0.9558476209640503,0.9365943670272827
"John knew Lisa was single, so it was ok for him to ask her on a date for Valentine's Day.","Well, john knew lisas was alone, so he could ask her on Valentine's day.",high,0.611111111111111,0.7333333333333333,0.5238095238095238,0.4117647058823529,0.5,0.35,0.611111111111111,0.7333333333333333,0.5238095238095238,0.05691732390812429,0.9184722900390625,0.9174234867095947,0.9195235967636108
"John knew Lisa was single, so it was ok for him to ask her on a date for Valentine's Day.","John knew that Lisa was alone, and he could ask her for Valentine's Day.",veryHigh,0.5555555555555556,0.6666666666666666,0.47619047619047616,0.3529411764705882,0.42857142857142855,0.3,0.5555555555555556,0.6666666666666666,0.47619047619047616,0.07621063708099307,0.9461230635643005,0.9558476209640503,0.9365943670272827
"If school starts next week, I should be ready by tomorrow instead of in a few days.","If the school begins next week, I'll have to be ready in the next few days.",veryLow,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.25,0.25,0.25,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.04684107769081642,0.9423236846923828,0.9470469355583191,0.9376472234725952
"If school starts next week, I should be ready by tomorrow instead of in a few days.","If the school begins next week, I'll be ready in the next few days.",low,0.625,0.6666666666666666,0.5882352941176471,0.26666666666666666,0.2857142857142857,0.25,0.625,0.6666666666666666,0.5882352941176471,0.04673223026921621,0.9486316442489624,0.9564054608345032,0.9409831762313843
"If school starts next week, I should be ready by tomorrow instead of in a few days.","I'd like to be ready by tomorrow, if the school starts next week.",medium,0.6451612903225806,0.7142857142857143,0.5882352941176471,0.41379310344827586,0.46153846153846156,0.375,0.3225806451612903,0.35714285714285715,0.29411764705882354,0.095071843913543,0.9254624843597412,0.9368098378181458,0.9143867492675781
"If school starts next week, I should be ready by tomorrow instead of in a few days.","I'm ready in the following week, if the school starts next week.",high,0.5333333333333333,0.6153846153846154,0.47058823529411764,0.21428571428571427,0.25,0.1875,0.33333333333333337,0.38461538461538464,0.29411764705882354,0.06608991102986306,0.908311665058136,0.9189985990524292,0.8978704214096069
"If school starts next week, I should be ready by tomorrow instead of in a few days.","If the school begins next week, I'll be ready to go, say it tomorrow, not later than two days.",veryHigh,0.48648648648648646,0.45,0.5294117647058824,0.17142857142857143,0.15789473684210525,0.1875,0.48648648648648646,0.45,0.5294117647058824,0.035025412310639735,0.9141826629638672,0.9088407754898071,0.9195875525474548
Sam wanted his breath to smell better so he took a pain killer.,Sam wanted to breathe better and breathe the pain killer.,veryLow,0.608695652173913,0.7,0.5384615384615384,0.1904761904761905,0.2222222222222222,0.16666666666666666,0.5217391304347826,0.6,0.46153846153846156,0.0517486867320884,0.9139453768730164,0.91153484582901,0.9163686633110046
Sam wanted his breath to smell better so he took a pain killer.,Sam wanted to breathe better and breathe the killer.,low,0.5454545454545455,0.6666666666666666,0.46153846153846156,0.1,0.125,0.08333333333333333,0.4545454545454546,0.5555555555555556,0.38461538461538464,0.04088625045456414,0.8943122029304504,0.894135594367981,0.8944889307022095
Sam wanted his breath to smell better so he took a pain killer.,Sam wanted to breathe better and breathe the pain killer.,medium,0.608695652173913,0.7,0.5384615384615384,0.1904761904761905,0.2222222222222222,0.16666666666666666,0.5217391304347826,0.6,0.46153846153846156,0.0517486867320884,0.9139453768730164,0.91153484582901,0.9163686633110046
Sam wanted his breath to smell better so he took a pain killer.,"Sam wanted to breathe better, so he could breathe the killer.",high,0.6666666666666667,0.7272727272727273,0.6153846153846154,0.2727272727272727,0.3,0.25,0.5833333333333334,0.6363636363636364,0.5384615384615384,0.05201772843458374,0.9038706421852112,0.9036787152290344,0.9040626883506775
Sam wanted his breath to smell better so he took a pain killer.,Sam wanted to breathe better and breathe the pain killer.,veryHigh,0.608695652173913,0.7,0.5384615384615384,0.1904761904761905,0.2222222222222222,0.16666666666666666,0.5217391304347826,0.6,0.46153846153846156,0.0517486867320884,0.9139453768730164,0.91153484582901,0.9163686633110046
"There are crumbs all over the floor and they need to be cleaned up, I should do this with the garbage can.",Cmicros everywhere. They need to be cleaned and I should do it with garbage.,veryLow,0.6111111111111112,0.7857142857142857,0.5,0.35294117647058826,0.46153846153846156,0.2857142857142857,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.15461578756769057,0.9114954471588135,0.9182055592536926,0.9048827290534973
"There are crumbs all over the floor and they need to be cleaned up, I should do this with the garbage can.","Cmrumbles everywhere. They need to be cleaned, I should do it with garbage.",low,0.5714285714285714,0.7692307692307693,0.45454545454545453,0.36363636363636365,0.5,0.2857142857142857,0.5714285714285714,0.7692307692307693,0.45454545454545453,0.0672592895052386,0.9202396869659424,0.9302291870117188,0.9104624390602112
"There are crumbs all over the floor and they need to be cleaned up, I should do this with the garbage can.",Cmicros everywhere. They need to be cleaned and I should do it with garbage.,medium,0.6111111111111112,0.7857142857142857,0.5,0.35294117647058826,0.46153846153846156,0.2857142857142857,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.15461578756769057,0.9114954471588135,0.9182055592536926,0.9048827290534973
"There are crumbs all over the floor and they need to be cleaned up, I should do this with the garbage can.","Cmrumbles everywhere. Clean up, I think.",high,0.21428571428571427,0.5,0.13636363636363635,0.15384615384615385,0.4,0.09523809523809523,0.21428571428571427,0.5,0.13636363636363635,0.0059987844263586125,0.8768572211265564,0.8922795653343201,0.8619588613510132
"There are crumbs all over the floor and they need to be cleaned up, I should do this with the garbage can.",Cmicros everywhere. They need to be cleaned and I should do it with garbage.,veryHigh,0.6111111111111112,0.7857142857142857,0.5,0.35294117647058826,0.46153846153846156,0.2857142857142857,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.15461578756769057,0.9114954471588135,0.9182055592536926,0.9048827290534973
Sam finally saved five dollars so she felt she was ready to get a puppy.,"Sam finally saved $5, and thought she was ready to buy a puppy.",veryLow,0.6428571428571429,0.6923076923076923,0.6,0.4615384615384615,0.5,0.42857142857142855,0.6428571428571429,0.6923076923076923,0.6,0.26726057416347326,0.9642874598503113,0.9653520584106445,0.963225245475769
Sam finally saved five dollars so she felt she was ready to get a puppy.,"Sam saved $5, and she thought she'd be ready to buy a puppy.",low,0.5517241379310344,0.5714285714285714,0.5333333333333333,0.14814814814814817,0.15384615384615385,0.14285714285714285,0.5517241379310344,0.5714285714285714,0.5333333333333333,0.045823488902305025,0.9527212977409363,0.9544146656990051,0.9510338306427002
Sam finally saved five dollars so she felt she was ready to get a puppy.,"Sam was the one who saved five dollars, and she thought she was ready to get a puppy.",medium,0.7272727272727272,0.6666666666666666,0.8,0.5161290322580646,0.47058823529411764,0.5714285714285714,0.7272727272727272,0.6666666666666666,0.8,0.38053710786825434,0.9399427175521851,0.9303563833236694,0.9497286677360535
Sam finally saved five dollars so she felt she was ready to get a puppy.,Sam's last saved $5 to get her ready to adopt a puppy.,high,0.5,0.5384615384615384,0.4666666666666667,0.23076923076923075,0.25,0.21428571428571427,0.42857142857142855,0.46153846153846156,0.4,0.04858927238536698,0.9200170636177063,0.920207142829895,0.9198269844055176
Sam finally saved five dollars so she felt she was ready to get a puppy.,"Sam saved five dollars, and she thought she was ready to get a puppy.",veryHigh,0.8275862068965518,0.8571428571428571,0.8,0.5925925925925927,0.6153846153846154,0.5714285714285714,0.8275862068965518,0.8571428571428571,0.8,0.46848729319262694,0.9719738960266113,0.9761192798614502,0.9678636789321899
"Maggie, in the US, sent a letter yesterday to her boyfriend living in Europe. She expects it to arrive today rather than next month.","Maggie, the United States, sent a letter yesterday to her boyfriend, living in Europe, hoping that it would come by tomorrow, not next month.",veryLow,0.625,0.625,0.625,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.625,0.625,0.625,0.2558058053378779,0.9423802495002747,0.9365936517715454,0.948238730430603
"Maggie, in the US, sent a letter yesterday to her boyfriend living in Europe. She expects it to arrive today rather than next month.","Maggie sent a letter yesterday to her boyfriend, living in Europe, hoping that it would come by tomorrow.",low,0.5714285714285715,0.6666666666666666,0.5,0.45,0.5294117647058824,0.391304347826087,0.5714285714285715,0.6666666666666666,0.5,0.2196067865744925,0.9323139786720276,0.9408847093582153,0.9238980412483215
"Maggie, in the US, sent a letter yesterday to her boyfriend living in Europe. She expects it to arrive today rather than next month.","She sent a letter to her boyfriend, living in Europe yesterday, hoping that it would come by tomorrow, not next month.",medium,0.6222222222222222,0.6666666666666666,0.5833333333333334,0.37209302325581395,0.4,0.34782608695652173,0.5333333333333333,0.5714285714285714,0.5,0.0681914231788173,0.9380699992179871,0.9406208992004395,0.9355329871177673
"Maggie, in the US, sent a letter yesterday to her boyfriend living in Europe. She expects it to arrive today rather than next month.","She sent a letter yesterday to her boyfriend, living in Europe, hoping that it would come next month.",high,0.6666666666666666,0.7777777777777778,0.5833333333333334,0.5,0.5882352941176471,0.43478260869565216,0.619047619047619,0.7222222222222222,0.5416666666666666,0.2452545869628582,0.9391587376594543,0.9476342797279358,0.9308335185050964
"Maggie, in the US, sent a letter yesterday to her boyfriend living in Europe. She expects it to arrive today rather than next month.","Maggie sent a letter yesterday to her boyfriend, living in Europe, hoping that it would come by tomorrow, not next month.",veryHigh,0.6222222222222222,0.6666666666666666,0.5833333333333334,0.46511627906976744,0.5,0.43478260869565216,0.6222222222222222,0.6666666666666666,0.5833333333333334,0.24550315339798973,0.9395761489868164,0.940697968006134,0.9384570717811584
Remodeling my entire kitchen will likely take closer to 5 years than 5 weeks.,The redesign of my whole kitchen will probably be a few years or five weeks.,veryLow,0.3448275862068965,0.3333333333333333,0.35714285714285715,0.07407407407407408,0.07142857142857142,0.07692307692307693,0.3448275862068965,0.3333333333333333,0.35714285714285715,0.03514847831369806,0.9131599068641663,0.9250096082687378,0.9016100168228149
Remodeling my entire kitchen will likely take closer to 5 years than 5 weeks.,The replacement of my entire kitchen will probably be five years or five weeks.,low,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.19674979811155635,0.9200432896614075,0.9317657947540283,0.9086121320724487
Remodeling my entire kitchen will likely take closer to 5 years than 5 weeks.,It's likely that my entire kitchen will be completed in a few years or five weeks.,medium,0.45161290322580644,0.4117647058823529,0.5,0.20689655172413793,0.1875,0.23076923076923078,0.3870967741935484,0.35294117647058826,0.42857142857142855,0.1760928267911618,0.9078238010406494,0.9223846793174744,0.893715500831604
Remodeling my entire kitchen will likely take closer to 5 years than 5 weeks.,"It's likely that my kitchen will be completed in the next five years, or five weeks.",high,0.3870967741935484,0.35294117647058826,0.42857142857142855,0.06896551724137931,0.0625,0.07692307692307693,0.3225806451612903,0.29411764705882354,0.35714285714285715,0.032709344708772174,0.8978784680366516,0.9093601703643799,0.8866831064224243
Remodeling my entire kitchen will likely take closer to 5 years than 5 weeks.,The replacement of my entire kitchen is likely to be a few years or five weeks.,veryHigh,0.4666666666666667,0.4375,0.5,0.14285714285714288,0.13333333333333333,0.15384615384615385,0.4666666666666667,0.4375,0.5,0.0752421768074461,0.9143013954162598,0.925508975982666,0.903361976146698
The two pound weight is harder for Jim to lift than it is to lift the eight pound weight.,Two pounds is harder for Jim to lift than eight pounds.,veryLow,0.7333333333333334,1.0,0.5789473684210527,0.5714285714285714,0.8,0.4444444444444444,0.7333333333333334,1.0,0.5789473684210527,0.2851254479369191,0.9475179314613342,0.9630839824676514,0.9324470162391663
The two pound weight is harder for Jim to lift than it is to lift the eight pound weight.,Two pounds is harder for Jim to lift than eight pounds.,low,0.7333333333333334,1.0,0.5789473684210527,0.5714285714285714,0.8,0.4444444444444444,0.7333333333333334,1.0,0.5789473684210527,0.2851254479369191,0.9475179314613342,0.9630839824676514,0.9324470162391663
The two pound weight is harder for Jim to lift than it is to lift the eight pound weight.,Two pounds heavier than eight pounds heavier for Jim.,medium,0.5,0.7777777777777778,0.3684210526315789,0.23076923076923078,0.375,0.16666666666666666,0.35714285714285715,0.5555555555555556,0.2631578947368421,0.010389279799061464,0.8869356513023376,0.9030263423919678,0.8714082837104797
The two pound weight is harder for Jim to lift than it is to lift the eight pound weight.,Two pounds heavier than 8 pounds.,high,0.32,0.6666666666666666,0.21052631578947367,0.08695652173913045,0.2,0.05555555555555555,0.32,0.6666666666666666,0.21052631578947367,0.004676845221753116,0.8791899681091309,0.9010838866233826,0.8583347201347351
The two pound weight is harder for Jim to lift than it is to lift the eight pound weight.,Two pounds is harder for Jim to lift than eight pounds.,veryHigh,0.7333333333333334,1.0,0.5789473684210527,0.5714285714285714,0.8,0.4444444444444444,0.7333333333333334,1.0,0.5789473684210527,0.2851254479369191,0.9475179314613342,0.9630839824676514,0.9324470162391663
"If a person drinks a litre of vodka with 37.5% alcohol, then the person will have drank more than someone who had 5 litres of beer with 5% alcohol","If a person drinks a litre of vodka with 37,5 % alcohol, they will drink a lot more than a million liters of beer with 5% alcohol.",veryLow,0.7017543859649122,0.7407407407407407,0.6666666666666666,0.5818181818181819,0.6153846153846154,0.5517241379310345,0.7017543859649122,0.7407407407407407,0.6666666666666666,0.38810624138964456,0.9529328942298889,0.9525874257087708,0.9532785415649414
"If a person drinks a litre of vodka with 37.5% alcohol, then the person will have drank more than someone who had 5 litres of beer with 5% alcohol","If a person drinks a litre of vodka with 37,5 % alcohol, they will drink a lot more than a five liters of beer with 5% alcohol.",low,0.7017543859649122,0.7407407407407407,0.6666666666666666,0.5818181818181819,0.6153846153846154,0.5517241379310345,0.7017543859649122,0.7407407407407407,0.6666666666666666,0.38810624138964456,0.956635057926178,0.955571174621582,0.9577013254165649
"If a person drinks a litre of vodka with 37.5% alcohol, then the person will have drank more than someone who had 5 litres of beer with 5% alcohol","A person who drinks a litre of vodka with 37,5 % alcohol is going to drink a lot more than a person who drinks 5 litres of beer with 5% alcohol.",medium,0.7213114754098361,0.7096774193548387,0.7333333333333333,0.5423728813559322,0.5333333333333333,0.5517241379310345,0.6885245901639343,0.6774193548387096,0.7,0.3469638886951255,0.9542337656021118,0.9517329931259155,0.956747829914093
"If a person drinks a litre of vodka with 37.5% alcohol, then the person will have drank more than someone who had 5 litres of beer with 5% alcohol",People drinking 3 litres of vodka with 37 % of alcohol will drink more than 5 litres of beer with 5 % of alcohol.,high,0.6538461538461539,0.7727272727272727,0.5666666666666667,0.39999999999999997,0.47619047619047616,0.3448275862068966,0.6538461538461539,0.7727272727272727,0.5666666666666667,0.18395815190447387,0.9294590950012207,0.9413906931877136,0.9178260564804077
"If a person drinks a litre of vodka with 37.5% alcohol, then the person will have drank more than someone who had 5 litres of beer with 5% alcohol","If a person drinks a litre of vodka with 37,5 % alcohol, he's going to drink a lot more than a person with 5 liters of beer with 5 % alcohol.",veryHigh,0.6885245901639343,0.6774193548387096,0.7,0.5423728813559322,0.5333333333333333,0.5517241379310345,0.6557377049180327,0.6451612903225806,0.6666666666666666,0.3301877573551641,0.956187903881073,0.952609658241272,0.9597931504249573
"Sally is an elementary school teacher, while Betty works at a grocery store. Therefore, Betty is more likely to have time off in summer.","Sally's a schoolteacher, and Bety's working at the grocery store. So,Boby's probably having a summer.",veryLow,0.372093023255814,0.42105263157894735,0.3333333333333333,0.0975609756097561,0.1111111111111111,0.08695652173913043,0.32558139534883723,0.3684210526315789,0.2916666666666667,0.019289893889556035,0.9200024008750916,0.9199746251106262,0.9200302362442017
"Sally is an elementary school teacher, while Betty works at a grocery store. Therefore, Betty is more likely to have time off in summer.","Sally's a schoolteacher, and betty's working at the store. So, begy's likely having a summer.",low,0.42857142857142855,0.5,0.375,0.049999999999999996,0.058823529411764705,0.043478260869565216,0.380952380952381,0.4444444444444444,0.3333333333333333,0.01084750449263416,0.9173246026039124,0.9156557321548462,0.9189997315406799
