Reference text,Machine generated text,Quality dimension group,ROUGE 1 F1,ROUGE 1 Precision,ROUGE 1 Recall,ROUGE 2 F1,ROUGE 2 Precision,ROUGE 2 Recall,ROUGE L F1,ROUGE L Precision,ROUGE L Recall,BLEU,BERTscore F1,BERTscore Precision,BERTscore Recall
Aubrey sounded good talking so they asked her to speak on behalf of the group. What will Aubrey want to do next? ,"Aubrey sounds promising, and she asks her to talk on behalf of the group.",high,0.6111111111111112,0.7857142857142857,0.5,0.41176470588235287,0.5384615384615384,0.3333333333333333,0.5555555555555556,0.7142857142857143,0.45454545454545453,0.1785349331463443,0.9220892190933228,0.9417321681976318,0.9032490253448486
Aubrey sounded good talking so they asked her to speak on behalf of the group. What will Aubrey want to do next? ,Aubrey sounds good when she asks her to talk on behalf of the group. What do you think Aubrey wants to do?,veryHigh,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.27021693845694816,0.9468708038330078,0.946569561958313,0.947172224521637
Alex is a firefighter. He helped Casey to escape the fire. What will happen to Casey? ,"Alex is a firefighter, he helped Casey escape the fire.",veryLow,0.7692307692307693,1.0,0.625,0.6666666666666667,0.8888888888888888,0.5333333333333333,0.7692307692307693,1.0,0.625,0.10954389364441848,0.956876277923584,0.9694157838821411,0.9446570873260498
Alex is a firefighter. He helped Casey to escape the fire. What will happen to Casey? ,"Alex is a firefighter, he helped Casey escape the fire.",low,0.7692307692307693,1.0,0.625,0.6666666666666667,0.8888888888888888,0.5333333333333333,0.7692307692307693,1.0,0.625,0.10954389364441848,0.956876277923584,0.9694157838821411,0.9446570873260498
Alex is a firefighter. He helped Casey to escape the fire. What will happen to Casey? ,Alex helped Casey to escape the fire.,medium,0.6086956521739131,1.0,0.4375,0.47619047619047616,0.8333333333333334,0.3333333333333333,0.6086956521739131,1.0,0.4375,0.23246837589676875,0.941857635974884,0.9625817537307739,0.9220070242881775
Alex is a firefighter. He helped Casey to escape the fire. What will happen to Casey? ,Alex helped Casey to escape the fire.,high,0.6086956521739131,1.0,0.4375,0.47619047619047616,0.8333333333333334,0.3333333333333333,0.6086956521739131,1.0,0.4375,0.23246837589676875,0.941857635974884,0.9625817537307739,0.9220070242881775
Alex is a firefighter. He helped Casey to escape the fire. What will happen to Casey? ,"Alex is a firefighter, he helped Casey escape the fire.",veryHigh,0.7692307692307693,1.0,0.625,0.6666666666666667,0.8888888888888888,0.5333333333333333,0.7692307692307693,1.0,0.625,0.10954389364441848,0.956876277923584,0.9694157838821411,0.9446570873260498
Taylor pissed on Jesse's bonfire to put it out before it became out of control. What will Taylor want to do next? ,Taylor pised on Jesse's fire to stop it from being controlled and what would Taylor want to do next?,veryLow,0.6046511627906976,0.65,0.5652173913043478,0.2926829268292683,0.3157894736842105,0.2727272727272727,0.6046511627906976,0.65,0.5652173913043478,0.20349734537645725,0.9302160143852234,0.9310839176177979,0.9293498396873474
Taylor pissed on Jesse's bonfire to put it out before it became out of control. What will Taylor want to do next? ,Taylor pished off Jesse's fire to stop it from happening. What does Taylor want to do?,low,0.5,0.5882352941176471,0.43478260869565216,0.2105263157894737,0.25,0.18181818181818182,0.5,0.5882352941176471,0.43478260869565216,0.05346861165494314,0.9231655597686768,0.9302248358726501,0.9162126183509827
Taylor pissed on Jesse's bonfire to put it out before it became out of control. What will Taylor want to do next? ,Taylor pished on Jesse's fire to stop it from being controlled.,medium,0.4,0.5833333333333334,0.30434782608695654,0.12121212121212123,0.18181818181818182,0.09090909090909091,0.4,0.5833333333333334,0.30434782608695654,0.018440246567739536,0.9043508768081665,0.9247647523880005,0.8848188519477844
Taylor pissed on Jesse's bonfire to put it out before it became out of control. What will Taylor want to do next? ,Taylor's been focusing on Jesse's fire to stop him.,high,0.29411764705882354,0.45454545454545453,0.21739130434782608,0.12500000000000003,0.2,0.09090909090909091,0.29411764705882354,0.45454545454545453,0.21739130434782608,0.013237946309244604,0.8828492164611816,0.9034624099731445,0.863155722618103
Taylor pissed on Jesse's bonfire to put it out before it became out of control. What will Taylor want to do next? ,Taylor pished off Jesse's fire to stop it from happening. What does Taylor want to do next?,veryHigh,0.5365853658536586,0.6111111111111112,0.4782608695652174,0.25641025641025644,0.29411764705882354,0.22727272727272727,0.5365853658536586,0.6111111111111112,0.4782608695652174,0.1897239201292529,0.9320733547210693,0.9386042356491089,0.9256327152252197
Jan came out at night to check the very loud noise from the street. How would you describe Jan? ,Jan came up here this night to check a loud noise on the streets. How do you describe Jan?,veryLow,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.11154288433080788,0.9523546695709229,0.9528049230575562,0.951904833316803
Jan came out at night to check the very loud noise from the street. How would you describe Jan? ,Jan came into the night to watch the loud noises on the streets. What would you describe Jan?,low,0.7027027027027027,0.7222222222222222,0.6842105263157895,0.39999999999999997,0.4117647058823529,0.3888888888888889,0.7027027027027027,0.7222222222222222,0.6842105263157895,0.1860962119549805,0.9516435861587524,0.9557374715805054,0.9475846290588379
Jan came out at night to check the very loud noise from the street. How would you describe Jan? ,"At night, Jan came up with a very loud sound from the streets. What would you describe Jan?",medium,0.7027027027027027,0.7222222222222222,0.6842105263157895,0.45714285714285713,0.47058823529411764,0.4444444444444444,0.5945945945945946,0.6111111111111112,0.5789473684210527,0.19018868394774802,0.9401507377624512,0.9424843788146973,0.9378286004066467
Jan came out at night to check the very loud noise from the street. How would you describe Jan? ,"At night, Jan found out that the sound of the road was very loud.",high,0.48484848484848486,0.5714285714285714,0.42105263157894735,0.12903225806451615,0.15384615384615385,0.1111111111111111,0.30303030303030304,0.35714285714285715,0.2631578947368421,0.014944314519216814,0.8975310325622559,0.9136345386505127,0.8819853663444519
Jan came out at night to check the very loud noise from the street. How would you describe Jan? ,Jan came into the night to watch the loud noises on the streets. What would you describe Jan?,veryHigh,0.7027027027027027,0.7222222222222222,0.6842105263157895,0.39999999999999997,0.4117647058823529,0.3888888888888889,0.7027027027027027,0.7222222222222222,0.6842105263157895,0.1860962119549805,0.9516435861587524,0.9557374715805054,0.9475846290588379
Remy watched a sad film then cried their eyes out afterwards. How would you describe Remy? ,"Remy saw a sad movie, and then he cried his eyes. What do you think?",veryLow,0.45161290322580644,0.4666666666666667,0.4375,0.0689655172413793,0.07142857142857142,0.06666666666666667,0.45161290322580644,0.4666666666666667,0.4375,0.0344150871658505,0.9244374632835388,0.9305291771888733,0.9184250235557556
Remy watched a sad film then cried their eyes out afterwards. How would you describe Remy? ,"Remy saw a sad movie, then he cried tears tears to him.",low,0.35714285714285715,0.4166666666666667,0.3125,0.07692307692307691,0.09090909090909091,0.06666666666666667,0.35714285714285715,0.4166666666666667,0.3125,0.03245439843740632,0.8918535113334656,0.9076547026634216,0.8765929937362671
Remy watched a sad film then cried their eyes out afterwards. How would you describe Remy? ,"Remy saw a sad movie, and then he cried tears his eyes.",medium,0.42857142857142855,0.5,0.375,0.07692307692307691,0.09090909090909091,0.06666666666666667,0.42857142857142855,0.5,0.375,0.03245439843740632,0.8982535004615784,0.9136015176773071,0.8834127187728882
Remy watched a sad film then cried their eyes out afterwards. How would you describe Remy? ,"How do you describe Remy's film, drew a tears of awe.",high,0.42857142857142855,0.5,0.375,0.15384615384615383,0.18181818181818182,0.13333333333333333,0.28571428571428575,0.3333333333333333,0.25,0.03009034171528095,0.8621943593025208,0.8625118732452393,0.8618770837783813
Remy watched a sad film then cried their eyes out afterwards. How would you describe Remy? ,"Remy saw a sad movie, and then he cried tears his eyes.",veryHigh,0.42857142857142855,0.5,0.375,0.07692307692307691,0.09090909090909091,0.06666666666666667,0.42857142857142855,0.5,0.375,0.03245439843740632,0.8982535004615784,0.9136015176773071,0.8834127187728882
Kai was a great improvisational guitar player; Kai made it up as Kai goes along. What will Kai want to do next? ,Kai was a great impromptu musician; Kai was the one who wanted to go next.,veryLow,0.43243243243243246,0.5333333333333333,0.36363636363636365,0.22857142857142854,0.2857142857142857,0.19047619047619047,0.43243243243243246,0.5333333333333333,0.36363636363636365,0.11417444092825993,0.8982439041137695,0.9109315872192383,0.8859049677848816
Kai was a great improvisational guitar player; Kai made it up as Kai goes along. What will Kai want to do next? ,"Kai was a great musician, and Kai was ready to go next.",low,0.4117647058823529,0.5833333333333334,0.3181818181818182,0.18749999999999997,0.2727272727272727,0.14285714285714285,0.4117647058823529,0.5833333333333334,0.3181818181818182,0.10196695416666943,0.8998973965644836,0.9218227863311768,0.8789907693862915
Kai was a great improvisational guitar player; Kai made it up as Kai goes along. What will Kai want to do next? ,"Kai was a great impromptu musician, and Kai was the one who wanted to go next.",medium,0.4210526315789474,0.5,0.36363636363636365,0.2222222222222222,0.26666666666666666,0.19047619047619047,0.4210526315789474,0.5,0.36363636363636365,0.1164513525351418,0.8977335691452026,0.911267876625061,0.8845954537391663
Kai was a great improvisational guitar player; Kai made it up as Kai goes along. What will Kai want to do next? ,"Kai's been an excellent improvisational musician, and Kai's coming.",high,0.1818181818181818,0.2727272727272727,0.13636363636363635,0.0,0.0,0.0,0.1818181818181818,0.2727272727272727,0.13636363636363635,0.005656402449311204,0.8982757925987244,0.9207063913345337,0.8769121170043945
Kai was a great improvisational guitar player; Kai made it up as Kai goes along. What will Kai want to do next? ,Kai was a great impromptu musician; Kai was a big fan of Kai's music.,veryHigh,0.3243243243243243,0.4,0.2727272727272727,0.17142857142857143,0.21428571428571427,0.14285714285714285,0.3243243243243243,0.4,0.2727272727272727,0.10615750638708389,0.8966266512870789,0.915515661239624,0.8785012364387512
Ash threw up their arms and just finally gave up on Sasha and her attitude. What will happen to Sasha? ,Ash tossed his arms and finally turned his back on Sasha and his attitude.,veryLow,0.47058823529411764,0.5714285714285714,0.4,0.18749999999999997,0.23076923076923078,0.15789473684210525,0.47058823529411764,0.5714285714285714,0.4,0.06512762994777471,0.9137251377105713,0.923656165599823,0.9040055274963379
Ash threw up their arms and just finally gave up on Sasha and her attitude. What will happen to Sasha? ,Ash tossed his arms and finally turned his back on Sasha and his attitude.,low,0.47058823529411764,0.5714285714285714,0.4,0.18749999999999997,0.23076923076923078,0.15789473684210525,0.47058823529411764,0.5714285714285714,0.4,0.06512762994777471,0.9137251377105713,0.923656165599823,0.9040055274963379
Ash threw up their arms and just finally gave up on Sasha and her attitude. What will happen to Sasha? ,Ash tossed his arms and finally turned his back on Sasha and his attitude.,medium,0.47058823529411764,0.5714285714285714,0.4,0.18749999999999997,0.23076923076923078,0.15789473684210525,0.47058823529411764,0.5714285714285714,0.4,0.06512762994777471,0.9137251377105713,0.923656165599823,0.9040055274963379
Ash threw up their arms and just finally gave up on Sasha and her attitude. What will happen to Sasha? ,"Ash seized the arms, and finally turned to Sasha and her attitude.",high,0.5625000000000001,0.75,0.45,0.3333333333333333,0.45454545454545453,0.2631578947368421,0.5,0.6666666666666666,0.4,0.1294423964100245,0.8833597302436829,0.895587146282196,0.8714616894721985
Ash threw up their arms and just finally gave up on Sasha and her attitude. What will happen to Sasha? ,Ash tossed his arms and finally renounced Sasha and her attitude.,veryHigh,0.5161290322580645,0.7272727272727273,0.4,0.27586206896551724,0.4,0.21052631578947367,0.5161290322580645,0.7272727272727273,0.4,0.13229147212652598,0.9216942191123962,0.9381003379821777,0.9058520793914795
Lee gave birth to many babies after a pregnancy that was long and hard. What will Lee want to do next? ,"Lee gave birth to a lot of babies after his pregnancy, which was long and difficult. What does Lee want to do next?",veryLow,0.7727272727272727,0.7391304347826086,0.8095238095238095,0.47619047619047616,0.45454545454545453,0.5,0.7272727272727272,0.6956521739130435,0.7619047619047619,0.341191474032336,0.9711341857910156,0.9680929780006409,0.9741945266723633
Lee gave birth to many babies after a pregnancy that was long and hard. What will Lee want to do next? ,Lee had been born to a lot of kids when he was young and unable to do it.,low,0.358974358974359,0.3888888888888889,0.3333333333333333,0.05405405405405405,0.058823529411764705,0.05,0.358974358974359,0.3888888888888889,0.3333333333333333,0.026448980066783433,0.876501739025116,0.8829452991485596,0.8701515197753906
Lee gave birth to many babies after a pregnancy that was long and hard. What will Lee want to do next? ,Lee had birthed a lot of babies when he was young and unable to do it.,medium,0.4324324324324324,0.5,0.38095238095238093,0.05714285714285715,0.06666666666666667,0.05,0.37837837837837834,0.4375,0.3333333333333333,0.02603075873708404,0.8870806694030762,0.8933711051940918,0.880878210067749
Lee gave birth to many babies after a pregnancy that was long and hard. What will Lee want to do next? ,"When Lee was born, he was born a lot of kids, long and hard.",high,0.34285714285714286,0.42857142857142855,0.2857142857142857,0.12121212121212123,0.15384615384615385,0.1,0.2857142857142857,0.35714285714285715,0.23809523809523808,0.050990202976183285,0.8819568157196045,0.8834640383720398,0.8804547190666199
Lee gave birth to many babies after a pregnancy that was long and hard. What will Lee want to do next? ,"Lee had birthed a lot of babies after his pregnancies, long and hard. What is Lee going to do next?",veryHigh,0.6829268292682926,0.7,0.6666666666666666,0.3076923076923077,0.3157894736842105,0.3,0.6341463414634146,0.65,0.6190476190476191,0.19747969960240339,0.9419580698013306,0.9415550827980042,0.9423614740371704
Aubrey kept her friends up all night telling stories and having snacks. How would Others feel as a result? ,Aubrey kept her friends in the middle of the night talking about stories and snacks. What would the others think of the result?,veryLow,0.5238095238095238,0.4782608695652174,0.5789473684210527,0.19999999999999998,0.18181818181818182,0.2222222222222222,0.5238095238095238,0.4782608695652174,0.5789473684210527,0.1392908359945467,0.9313325881958008,0.9256932735443115,0.9370410442352295
Aubrey kept her friends up all night telling stories and having snacks. How would Others feel as a result? ,Aubrey had her friends in the middle of the night telling stories and eating. What would the others think of the result?,low,0.4878048780487805,0.45454545454545453,0.5263157894736842,0.20512820512820512,0.19047619047619047,0.2222222222222222,0.4878048780487805,0.45454545454545453,0.5263157894736842,0.1423071532720465,0.9339227080345154,0.9294755458831787,0.9384125471115112
Aubrey kept her friends up all night telling stories and having snacks. How would Others feel as a result? ,Aubrey had her friends in the middle of the night telling stories and eating. What would the others think of the result?,medium,0.4878048780487805,0.45454545454545453,0.5263157894736842,0.20512820512820512,0.19047619047619047,0.2222222222222222,0.4878048780487805,0.45454545454545453,0.5263157894736842,0.1423071532720465,0.9339227080345154,0.9294755458831787,0.9384125471115112
Aubrey kept her friends up all night telling stories and having snacks. How would Others feel as a result? ,"Aubrey's always been telling friends to write stories, to have a snack, what do others think about the outcome?",high,0.41025641025641024,0.4,0.42105263157894735,0.0,0.0,0.0,0.3076923076923077,0.3,0.3157894736842105,0.01340082578177889,0.9029580950737,0.8994799256324768,0.9064632058143616
Aubrey kept her friends up all night telling stories and having snacks. How would Others feel as a result? ,Aubrey had her friends in the middle of the night telling stories and eating. What would the others think of the result?,veryHigh,0.4878048780487805,0.45454545454545453,0.5263157894736842,0.20512820512820512,0.19047619047619047,0.2222222222222222,0.4878048780487805,0.45454545454545453,0.5263157894736842,0.1423071532720465,0.9339227080345154,0.9294755458831787,0.9384125471115112
Aubrey took many medications during the years and they had taken a huge toll on her body. What did Aubrey need to do next? ,"Aubrey took many medications in his life, taking a lot of time to get his body. What do you think Aubrey had to do?",veryLow,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.13629358172407982,0.9350056648254395,0.9342491626739502,0.9357635378837585
Aubrey took many medications during the years and they had taken a huge toll on her body. What did Aubrey need to do next? ,"Aubrey took many medications in his life, taking a lot of time to get his body.",low,0.35000000000000003,0.4375,0.2916666666666667,0.15789473684210528,0.2,0.13043478260869565,0.3,0.375,0.25,0.10680569840430586,0.9191297888755798,0.931337833404541,0.907237708568573
Aubrey took many medications during the years and they had taken a huge toll on her body. What did Aubrey need to do next? ,"Aubrey took many medications over the years, taking a lot of time to get her body.",medium,0.5,0.625,0.4166666666666667,0.26315789473684204,0.3333333333333333,0.21739130434782608,0.45,0.5625,0.375,0.12221238674568774,0.9258100390434265,0.93913733959198,0.9128556251525879
Aubrey took many medications during the years and they had taken a huge toll on her body. What did Aubrey need to do next? ,"Aubrey took many medications in her body, which took great pain.",high,0.34285714285714286,0.5454545454545454,0.25,0.24242424242424243,0.4,0.17391304347826086,0.34285714285714286,0.5454545454545454,0.25,0.07609250881912598,0.90635746717453,0.9226136803627014,0.8906641006469727
Aubrey took many medications during the years and they had taken a huge toll on her body. What did Aubrey need to do next? ,"Aubrey took many medications in his life, taking a lot of time to get his body.",veryHigh,0.35000000000000003,0.4375,0.2916666666666667,0.15789473684210528,0.2,0.13043478260869565,0.3,0.375,0.25,0.10680569840430586,0.9191297888755798,0.931337833404541,0.907237708568573
Quinn's friend got dumped by their partner but Quinn was not sympathetic infact they rubbed salt in the would. How would you describe Quinn? ,"Quinn's friend was dumped by his partners, but Quinn didn't even get to be sympathetic, as he wished to say the salt.",veryLow,0.4897959183673469,0.5,0.48,0.2127659574468085,0.21739130434782608,0.20833333333333334,0.4081632653061225,0.4166666666666667,0.4,0.031222314990293196,0.8943710923194885,0.9011132717132568,0.8877289891242981
Quinn's friend got dumped by their partner but Quinn was not sympathetic infact they rubbed salt in the would. How would you describe Quinn? ,"Quinn's friend was dumping his partner, but Quinn didn't like to think he'd even like to use his salt.",low,0.3829787234042554,0.4090909090909091,0.36,0.17777777777777778,0.19047619047619047,0.16666666666666666,0.3404255319148936,0.36363636363636365,0.32,0.024749317432687493,0.8782639503479004,0.8806574940681458,0.8758834600448608
Quinn's friend got dumped by their partner but Quinn was not sympathetic infact they rubbed salt in the would. How would you describe Quinn? ,"A friend of Quinn's was dumped by his partners, but Quinn didn't even like to use it. What do you think?",medium,0.41666666666666663,0.43478260869565216,0.4,0.17391304347826086,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.34782608695652173,0.32,0.02816236207011613,0.8892932534217834,0.8985847234725952,0.88019198179245
Quinn's friend got dumped by their partner but Quinn was not sympathetic infact they rubbed salt in the would. How would you describe Quinn? ,"A friend of Quinn's was dumped by his partners, but Quinn didn't even like to use his salt.",high,0.4444444444444445,0.5,0.4,0.186046511627907,0.21052631578947367,0.16666666666666666,0.35555555555555557,0.4,0.32,0.02662465657172917,0.887408435344696,0.8955637216567993,0.8794003129005432
Quinn's friend got dumped by their partner but Quinn was not sympathetic infact they rubbed salt in the would. How would you describe Quinn? ,"A friend of Quinn's was dumped by his partners, but Quinn didn't even like to use the salt.",veryHigh,0.48888888888888893,0.55,0.44,0.186046511627907,0.21052631578947367,0.16666666666666666,0.35555555555555557,0.4,0.32,0.027528465361826678,0.8872031569480896,0.8948318362236023,0.8797034621238708
Quinn got a new job in a different town so they moved to a new house. What will Quinn want to do next? ,"Quinn has a new job in the other city, so they're moving to the new home. What do you think Quinn wants to do?",veryLow,0.6250000000000001,0.6,0.6521739130434783,0.34782608695652173,0.3333333333333333,0.36363636363636365,0.6250000000000001,0.6,0.6521739130434783,0.12962472880491877,0.9529252648353577,0.9497219920158386,0.9561502933502197
Quinn got a new job in a different town so they moved to a new house. What will Quinn want to do next? ,Quinn has a new job in the city and wants to move to the new home.,low,0.5128205128205128,0.625,0.43478260869565216,0.27027027027027023,0.3333333333333333,0.22727272727272727,0.41025641025641024,0.5,0.34782608695652173,0.11755356818076446,0.9190645813941956,0.9308649301528931,0.9075596332550049
Quinn got a new job in a different town so they moved to a new house. What will Quinn want to do next? ,"Quinn has a new job in the other city, so they're moving to the new home. What do you think Quinn wants to do?",medium,0.6250000000000001,0.6,0.6521739130434783,0.34782608695652173,0.3333333333333333,0.36363636363636365,0.6250000000000001,0.6,0.6521739130434783,0.12962472880491877,0.9529252648353577,0.9497219920158386,0.9561502933502197
Quinn got a new job in a different town so they moved to a new house. What will Quinn want to do next? ,"What's Quinn doing in another city, moving to another home.",high,0.3529411764705882,0.5454545454545454,0.2608695652173913,0.06250000000000001,0.1,0.045454545454545456,0.2352941176470588,0.36363636363636365,0.17391304347826086,0.007569894957046358,0.892332911491394,0.8988518714904785,0.8859078884124756
Quinn got a new job in a different town so they moved to a new house. What will Quinn want to do next? ,Quinn has a new job in the city and wants to move to the new home. What does Quinn want to do?,veryHigh,0.5777777777777778,0.5909090909090909,0.5652173913043478,0.3255813953488372,0.3333333333333333,0.3181818181818182,0.5777777777777778,0.5909090909090909,0.5652173913043478,0.16731078418090023,0.9415287971496582,0.9439481496810913,0.9391217231750488
Kai did not want to tell Kendall what the boys had said to spare her feelings but eventually he fessed up about the lies. How would you describe Kai? ,"Kai didn't want to tell Kendall what his words were saying, but he lied about a lie. What would you describe?",veryLow,0.5098039215686274,0.5909090909090909,0.4482758620689655,0.24489795918367344,0.2857142857142857,0.21428571428571427,0.5098039215686274,0.5909090909090909,0.4482758620689655,0.14957675905479093,0.9224879145622253,0.9402638077735901,0.9053716659545898
Kai did not want to tell Kendall what the boys had said to spare her feelings but eventually he fessed up about the lies. How would you describe Kai? ,"Kai didn't want to tell Kendall what his words were saying, but he lied about Kai.",low,0.4782608695652174,0.6470588235294118,0.3793103448275862,0.18181818181818182,0.25,0.14285714285714285,0.4347826086956522,0.5882352941176471,0.3448275862068966,0.11767345740986276,0.9076809287071228,0.9333484768867493,0.8833872675895691
Kai did not want to tell Kendall what the boys had said to spare her feelings but eventually he fessed up about the lies. How would you describe Kai? ,"Kai didn't want to tell Kendall what his words were saying, but he lied about a lie. What would you describe?",medium,0.5098039215686274,0.5909090909090909,0.4482758620689655,0.24489795918367344,0.2857142857142857,0.21428571428571427,0.5098039215686274,0.5909090909090909,0.4482758620689655,0.14957675905479093,0.9224879145622253,0.9402638077735901,0.9053716659545898
Kai did not want to tell Kendall what the boys had said to spare her feelings but eventually he fessed up about the lies. How would you describe Kai? ,"Kai never told me what the boys said, but he lied about the gimma.",high,0.46511627906976755,0.7142857142857143,0.3448275862068966,0.14634146341463414,0.23076923076923078,0.10714285714285714,0.4186046511627907,0.6428571428571429,0.3103448275862069,0.03424332788577371,0.8951060175895691,0.9166890978813171,0.8745158910751343
Kai did not want to tell Kendall what the boys had said to spare her feelings but eventually he fessed up about the lies. How would you describe Kai? ,"Kai didn't want to tell Kendall what his words were saying, but he lied about a lie. What would you describe?",veryHigh,0.5098039215686274,0.5909090909090909,0.4482758620689655,0.24489795918367344,0.2857142857142857,0.21428571428571427,0.5098039215686274,0.5909090909090909,0.4482758620689655,0.14957675905479093,0.9224879145622253,0.9402638077735901,0.9053716659545898
"Robin was mad at someone from work, and she lost her cool. What will happen to Robin? ","Robin was mad about the work, and she lost the cool.",veryLow,0.5714285714285714,0.7272727272727273,0.47058823529411764,0.38461538461538464,0.5,0.3125,0.5714285714285714,0.7272727272727273,0.47058823529411764,0.20334154400185706,0.9133598208427429,0.9258784651756287,0.9011752605438232
"Robin was mad at someone from work, and she lost her cool. What will happen to Robin? ","Robin was crazy about work, and lost his cool.",low,0.46153846153846156,0.6666666666666666,0.35294117647058826,0.16666666666666666,0.25,0.125,0.46153846153846156,0.6666666666666666,0.35294117647058826,0.03262949297006112,0.9094811081886292,0.9277558326721191,0.8919124603271484
"Robin was mad at someone from work, and she lost her cool. What will happen to Robin? ","Robin was crazy about work, losing her cool.",medium,0.4,0.625,0.29411764705882354,0.17391304347826086,0.2857142857142857,0.125,0.4,0.625,0.29411764705882354,0.02851618262785402,0.8980283141136169,0.910783588886261,0.8856253623962402
"Robin was mad at someone from work, and she lost her cool. What will happen to Robin? ","Robin was crazy about work, losing her cool.",high,0.4,0.625,0.29411764705882354,0.17391304347826086,0.2857142857142857,0.125,0.4,0.625,0.29411764705882354,0.02851618262785402,0.8980283141136169,0.910783588886261,0.8856253623962402
"Robin was mad at someone from work, and she lost her cool. What will happen to Robin? ","Robin was crazy about work, losing her cool.",veryHigh,0.4,0.625,0.29411764705882354,0.17391304347826086,0.2857142857142857,0.125,0.4,0.625,0.29411764705882354,0.02851618262785402,0.8980283141136169,0.910783588886261,0.8856253623962402
Alex couldn't make up their mind one way or another about the important matter. What will Alex want to do next? ,Alex could not make sense of anything else in the area. What would Alex want to do?,veryLow,0.41025641025641024,0.47058823529411764,0.36363636363636365,0.16216216216216214,0.1875,0.14285714285714285,0.41025641025641024,0.47058823529411764,0.36363636363636365,0.05560937606138803,0.9061369299888611,0.925426721572876,0.8876349329948425
Alex couldn't make up their mind one way or another about the important matter. What will Alex want to do next? ,Alex could not think one way or another about something that Alex would want to do.,low,0.5263157894736842,0.625,0.45454545454545453,0.3333333333333333,0.4,0.2857142857142857,0.5263157894736842,0.625,0.45454545454545453,0.20514137305744243,0.9106987714767456,0.9222288131713867,0.8994535207748413
Alex couldn't make up their mind one way or another about the important matter. What will Alex want to do next? ,Alex could not think one way or another about something that Alex would want to do.,medium,0.5263157894736842,0.625,0.45454545454545453,0.3333333333333333,0.4,0.2857142857142857,0.5263157894736842,0.625,0.45454545454545453,0.20514137305744243,0.9106987714767456,0.9222288131713867,0.8994535207748413
Alex couldn't make up their mind one way or another about the important matter. What will Alex want to do next? ,Alex could not think of anything else but what Alex wanted to do next?,high,0.3888888888888889,0.5,0.3181818181818182,0.23529411764705882,0.3076923076923077,0.19047619047619047,0.3888888888888889,0.5,0.3181818181818182,0.04871822190663197,0.89305180311203,0.9076483249664307,0.8789172768592834
Alex couldn't make up their mind one way or another about the important matter. What will Alex want to do next? ,Alex could not think one way or another about something that Alex would want to do.,veryHigh,0.5263157894736842,0.625,0.45454545454545453,0.3333333333333333,0.4,0.2857142857142857,0.5263157894736842,0.625,0.45454545454545453,0.20514137305744243,0.9106987714767456,0.9222288131713867,0.8994535207748413
Aubrey poured the boiling water over the rice inside the bowl. What will Aubrey want to do next? ,Aubrey poured hot water into the bowl and what Aubrey is going to do next?,veryLow,0.606060606060606,0.6666666666666666,0.5555555555555556,0.2580645161290323,0.2857142857142857,0.23529411764705882,0.606060606060606,0.6666666666666666,0.5555555555555556,0.07574569255625697,0.9508203864097595,0.9547275304794312,0.946945071220398
Aubrey poured the boiling water over the rice inside the bowl. What will Aubrey want to do next? ,Aubrey poured hot water into the bowl. What do you think Aubrey wants to do?,low,0.606060606060606,0.6666666666666666,0.5555555555555556,0.3870967741935484,0.42857142857142855,0.35294117647058826,0.606060606060606,0.6666666666666666,0.5555555555555556,0.07800924440993404,0.9441767334938049,0.9463589787483215,0.9420045614242554
Aubrey poured the boiling water over the rice inside the bowl. What will Aubrey want to do next? ,Aubrey poured hot water into the bowl and what Aubrey is going to do next?,medium,0.606060606060606,0.6666666666666666,0.5555555555555556,0.2580645161290323,0.2857142857142857,0.23529411764705882,0.606060606060606,0.6666666666666666,0.5555555555555556,0.07574569255625697,0.9508203864097595,0.9547275304794312,0.946945071220398
Aubrey poured the boiling water over the rice inside the bowl. What will Aubrey want to do next? ,Aubrey's gonna be able to inject hot water into the bowl. What do you think Aubrey wants to do?,high,0.4736842105263158,0.45,0.5,0.27777777777777773,0.2631578947368421,0.29411764705882354,0.4736842105263158,0.45,0.5,0.062284969540134474,0.9204474687576294,0.9139317870140076,0.9270566701889038
Aubrey poured the boiling water over the rice inside the bowl. What will Aubrey want to do next? ,Aubrey poured hot water into the bowl. What do you think Aubrey wants to do?,veryHigh,0.606060606060606,0.6666666666666666,0.5555555555555556,0.3870967741935484,0.42857142857142855,0.35294117647058826,0.606060606060606,0.6666666666666666,0.5555555555555556,0.07800924440993404,0.9441767334938049,0.9463589787483215,0.9420045614242554
"Aubrey had been the one to convince Riley's ex to break up with her, but never told for the truth about it. How would you describe Aubrey? ","Aubrey had convinced Riley to abandon her, but never to tell her the truth.",veryLow,0.5238095238095237,0.7857142857142857,0.39285714285714285,0.25,0.38461538461538464,0.18518518518518517,0.4761904761904762,0.7142857142857143,0.35714285714285715,0.03950190435774406,0.9039462804794312,0.9285691976547241,0.8805955648422241
